Coin,USD_TYPE,USD_MARKET,USD_FROMSYMBOL,USD_TOSYMBOL,USD_FLAGS,USD_PRICE,USD_LASTUPDATE,USD_MEDIAN,USD_LASTVOLUME,USD_LASTVOLUMETO,USD_LASTTRADEID,USD_VOLUMEDAY,USD_VOLUMEDAYTO,USD_VOLUME24HOUR,USD_VOLUME24HOURTO,USD_OPENDAY,USD_HIGHDAY,USD_LOWDAY,USD_OPEN24HOUR,USD_HIGH24HOUR,USD_LOW24HOUR,USD_LASTMARKET,USD_VOLUMEHOUR,USD_VOLUMEHOURTO,USD_OPENHOUR,USD_HIGHHOUR,USD_LOWHOUR,USD_TOPTIERVOLUME24HOUR,USD_TOPTIERVOLUME24HOURTO,USD_CHANGE24HOUR,USD_CHANGEPCT24HOUR,USD_CHANGEDAY,USD_CHANGEPCTDAY,USD_CHANGEHOUR,USD_CHANGEPCTHOUR,USD_CONVERSIONTYPE,USD_CONVERSIONSYMBOL,USD_SUPPLY,USD_MKTCAP,USD_MKTCAPPENALTY,USD_CIRCULATINGSUPPLY,USD_CIRCULATINGSUPPLYMKTCAP,USD_TOTALVOLUME24H,USD_TOTALVOLUME24HTO,USD_TOTALTOPTIERVOLUME24H,USD_TOTALTOPTIERVOLUME24HTO,USD_IMAGEURL,INR_TYPE,INR_MARKET,INR_FROMSYMBOL,INR_TOSYMBOL,INR_FLAGS,INR_PRICE,INR_LASTUPDATE,INR_MEDIAN,INR_LASTVOLUME,INR_LASTVOLUMETO,INR_LASTTRADEID,INR_VOLUMEDAY,INR_VOLUMEDAYTO,INR_VOLUME24HOUR,INR_VOLUME24HOURTO,INR_OPENDAY,INR_HIGHDAY,INR_LOWDAY,INR_OPEN24HOUR,INR_HIGH24HOUR,INR_LOW24HOUR,INR_LASTMARKET,INR_VOLUMEHOUR,INR_VOLUMEHOURTO,INR_OPENHOUR,INR_HIGHHOUR,INR_LOWHOUR,INR_TOPTIERVOLUME24HOUR,INR_TOPTIERVOLUME24HOURTO,INR_CHANGE24HOUR,INR_CHANGEPCT24HOUR,INR_CHANGEDAY,INR_CHANGEPCTDAY,INR_CHANGEHOUR,INR_CHANGEPCTHOUR,INR_CONVERSIONTYPE,INR_CONVERSIONSYMBOL,INR_SUPPLY,INR_MKTCAP,INR_MKTCAPPENALTY,INR_CIRCULATINGSUPPLY,INR_CIRCULATINGSUPPLYMKTCAP,INR_TOTALVOLUME24H,INR_TOTALVOLUME24HTO,INR_TOTALTOPTIERVOLUME24H,INR_TOTALTOPTIERVOLUME24HTO,INR_IMAGEURL,EUR_TYPE,EUR_MARKET,EUR_FROMSYMBOL,EUR_TOSYMBOL,EUR_FLAGS,EUR_PRICE,EUR_LASTUPDATE,EUR_MEDIAN,EUR_LASTVOLUME,EUR_LASTVOLUMETO,EUR_LASTTRADEID,EUR_VOLUMEDAY,EUR_VOLUMEDAYTO,EUR_VOLUME24HOUR,EUR_VOLUME24HOURTO,EUR_OPENDAY,EUR_HIGHDAY,EUR_LOWDAY,EUR_OPEN24HOUR,EUR_HIGH24HOUR,EUR_LOW24HOUR,EUR_LASTMARKET,EUR_VOLUMEHOUR,EUR_VOLUMEHOURTO,EUR_OPENHOUR,EUR_HIGHHOUR,EUR_LOWHOUR,EUR_TOPTIERVOLUME24HOUR,EUR_TOPTIERVOLUME24HOURTO,EUR_CHANGE24HOUR,EUR_CHANGEPCT24HOUR,EUR_CHANGEDAY,EUR_CHANGEPCTDAY,EUR_CHANGEHOUR,EUR_CHANGEPCTHOUR,EUR_CONVERSIONTYPE,EUR_CONVERSIONSYMBOL,EUR_SUPPLY,EUR_MKTCAP,EUR_MKTCAPPENALTY,EUR_CIRCULATINGSUPPLY,EUR_CIRCULATINGSUPPLYMKTCAP,EUR_TOTALVOLUME24H,EUR_TOTALVOLUME24HTO,EUR_TOTALTOPTIERVOLUME24H,EUR_TOTALTOPTIERVOLUME24HTO,EUR_IMAGEURL
EOS,5,CCCAGG,EOS,USD,2049,1.018,1656324983,1.017,9.4,9.588,17055352,1299947.814642258,1306054.9109432194,3704769.2055413304,3735027.9533293983,0.9864,1.028,0.9861,1.016,1.039,0.9849,Coinbase,3363.495177440001,3419.339244028575,1.019,1.019,1.014,3704769.2055413304,3735027.9533293983,0.0020000000000000018,0.19685039370078758,0.03159999999999996,3.203568532035681,-0.0009999999999998899,-0.09813542688909616,direct,,1058423209.9684,1077474827.747831,0,1058423209.9684,1077474827.747831,58475105.36685584,59491230.16554757,58136419.11777408,59146447.56398234,/media/37746349/eos.png,5,CCCAGG,EOS,INR,2052,88.2490241295,1656325056,88.2490241295,7.61,671.5750736254951,1800789881,827162.0618087576,72996244.75156802,3509980.6094409404,309752363.4966307,87.0195523756,120.7811066463,77.6762115076,92.8357833177,121.5878266239,73.34354653,bequant,13979.57458251,1233683.81465207,88.26762244860001,88.28622076769999,88.1002375767,3509980.6094409404,309752363.4966307,-4.586759188200006,-4.940723311940318,1.2294717539000004,1.4128683960511157,-0.018598319100007643,-0.021070375052684595,multiply,BTC,1058423209.9684,93404815395.72418,0,1058423209.9684,93404815395.72418,58473223.410490304,5160204903.682003,58136353.081408545,5130476425.882355,/media/37746349/eos.png,5,CCCAGG,EOS,EUR,2052,0.9601,1656325005,0.9612,43,41.409,1392753,139084.42453185012,132642.70817675244,688433.4148243,661910.4603666521,0.9358,0.9692,0.9356,0.9607,0.9839,0.935,Binance,1646.50162888,1582.509510178244,0.9636,0.9637,0.9601,688433.4148243,661910.4603666521,-0.0006000000000000449,-0.06245446028937702,0.02429999999999999,2.5967086984398366,-0.0035000000000000586,-0.3632212536322186,direct,,1058423209.9684,1016192123.8906608,0,1058423209.9684,1016192123.8906608,58473119.20209031,56140987.28472074,58136248.87300855,55817558.08176935,/media/37746349/eos.png
XDC,5,CCCAGG,XDC,USD,2052,0.0282598404,1656325049,0.02829090972,473.64025,13.3849978720161,16563250040001,2555154.976757292,72208.2718404268,7844216.2539839605,221676.2994006726,0.0288136893,0.0296774796,0.0274046236,0.0291109632,0.0304234721,0.0274012045,DigiFinex,27528.910252100002,777.9626101102699,0.02831004,0.0285403636,0.0280178739,7844216.2539839605,221676.2994006726,-0.0008511227999999996,-2.923719129980555,-0.0005538489000000008,-1.922172805549065,-5.019960000000184e-05,-0.1773208374131645,multiply,BTC,37705012698.75,1065537641.1466483,0,12305012698.75,347737694.98664826,189085368.58803552,5343522.338273057,189085368.58803552,5343522.338273057,/media/37072107/xdc-logocc.png,5,CCCAGG,XDC,INR,2052,2.4549781212,1656325004,2.457581885874,473.64025,1162.776451069698,16563250040001,2555154.976757292,6272849.564214447,7844216.2539839605,19257379.28149204,2.5332933862,3.4789799034,2.1640969178,2.6653296456,3.5041899027,2.0442562969,DigiFinex,27528.910252100002,67582.87236938388,2.4549781212,2.4735764403,2.4363798021,7844216.2539839605,19257379.28149204,-0.21035152440000005,-7.892139148613538,-0.07831526500000008,-3.091440787183155,0,0,multiply,BTC,37705012698.75,92564981234.99942,0,12305012698.75,30208536956.519417,189085368.58803552,464200442.9226649,189085368.58803552,464200442.9226649,/media/37072107/xdc-logocc.png,5,CCCAGG,XDC,EUR,2052,0.0267399,1656325057,0.026778336175,473.64025,12.665092920975,16563250040001,2555154.976757292,68324.58856299231,7844216.2539839605,209753.5582099057,0.0272789605,0.0280515498,0.0259569033,0.02761922,0.0288538702,0.0259548204,DigiFinex,27528.910252100002,736.1203072501289,0.0267859548,0.0269964597,0.0265137057,7844216.2539839605,209753.5582099057,-0.0008793199999999994,-3.18372495675113,-0.0005390605000000007,-1.9761035249125443,-4.6054800000000506e-05,-0.17193637614889315,multiply,BTC,37705012698.75,1008228269.0633053,0,12305012698.75,329034809.06330514,189085368.58803552,5056123.84750721,189085368.58803552,5056123.84750721,/media/37072107/xdc-logocc.png
XCH,5,CCCAGG,XCH,USD,2052,41.06240446,1656325049,41.1282258,0.06118818,2.512533795331283,2923787151,630.6468898208941,25895.87766126661,1676.2645333108999,68831.45224876532,41.20147250999999,42.49470991999999,39.72624444,41.204856,45.83219466,39.67945415000001,CoinEx,6.368788390000001,261.5177647903323,41.17824,41.24404424,41.00020173,1676.2645333108999,68831.45224876532,-0.14245153999999616,-0.34571541761970037,-0.13906804999998457,-0.337531747114697,-0.11583553999999907,-0.2813027948741837,multiply,BTC,25352697.72246936,1041042728.0321578,0,4352707.722469363,178732644.99620244,68412.05964199557,2809163.662961265,67448.55964198649,2769600.0362636824,/media/37748057/xch.png,5,CCCAGG,XCH,INR,2052,3567.15760338,1656324984,3572.73709911,0.06118818,218.267881523984,2923787151,630.6468898208941,2249616.848072551,1676.2645333108999,5979499.775276204,3622.42463034,4981.49586168,3137.11453962,3772.61732925,5278.973853420001,2960.27037803,CoinEx,6.368788390000001,22718.47192970677,3570.8772672,3574.59693102,3565.29777147,1676.2645333108999,5979499.775276204,-205.4597258699996,-5.446079152449984,-55.26702695999984,-1.5256915629687646,-3.7196638199998233,-0.10416666666666172,multiply,BTC,25352697.72246936,90437068446.90138,0,4352707.722469363,15526794447.497433,68412.10964199557,244036777.07271075,67448.55964198649,240599642.36394155,/media/37748057/xch.png,5,CCCAGG,XCH,EUR,2052,38.853885,1656325057,38.929305125,0.06118818,2.3773985090793,2923787151,630.6468898208941,24503.08173270869,1676.2645333108999,65129.38940684037,39.00692235,40.16656696,37.62760257,39.09338125,43.46762892,37.58495748,CoinEx,6.368788390000001,247.4521716943952,38.9613888,39.01292898000001,38.79906399,1676.2645333108999,65129.38940684037,-0.23949625000000196,-0.6126260823243627,-0.1530373500000053,-0.39233382379372794,-0.10750380000000348,-0.2759239424237451,multiply,BTC,25352697.72246936,985050801.7485864,0,4352707.722469363,169119605.28743654,68412.10964199557,2658076.2406374873,67448.55964198649,2620638.5797453844,/media/37748057/xch.png
MKR,5,CCCAGG,MKR,USD,513,1056.74,1656325039,1056.35,0.157252,166.17762352,16305191,1009.1468291699771,1047303.8387067843,3216.59773958,3369187.438916876,1000.47,1062.14,999.7,1063.19,1096.43,993.96,Coinbase,36.74399172999998,38821.572872843,1053.41,1059.67,1051.31,3216.59773958,3369187.438916876,-6.4500000000000455,-0.6066648482397357,56.26999999999998,5.624356552420361,3.3299999999999272,0.3161162320463947,direct,,977631.0369508882,1033101821.9874816,0,0,0,12516.865074834692,13197151.94277392,12494.6401669431,13173665.993608557,/media/1382296/mkr.png,5,CCCAGG,MKR,INR,2052,91782.7047585,1656325015,91181.97905157,0.0012,110.1392457102,1800789224,217.71316227000088,19982302.89466689,602.023718547,55255365.2170136,87833.16485,124613.0265399,78469.16305,97460.9141733,127461.7564608,73780.48680720001,HitBTC,2.1632507499999996,198549.0049058537,91224.7551855,91875.696354,91168.9602282,602.023718547,55255365.2170136,-5678.209414800003,-5.826140112643826,3949.5399084999954,4.496638502375445,557.9495729999908,0.6116207951070235,multiply,BTC,977631.0369508882,89729620827.20956,0,0,0,12516.865074834692,1148831731.6655326,12494.6401669431,1146791869.5062337,/media/1382296/mkr.png,5,CCCAGG,MKR,EUR,1026,996.7740240000002,1656325049,996.4582252,0.0001,0.09967740240000002,16563250490002,76.90779232687909,76659.6896346196,164.56762832686687,164036.7371075075,942.6360090000001,1005.35902,937.91448,1003.293416,1061.674776,932.461144,Bibox,0.9025889999999982,899.6772695481344,990.6512439999999,1002.576792,985.873845,164.56762832686687,164036.7371075075,-6.519391999999812,-0.6497991411118571,54.13801500000011,5.74325768197978,6.122780000000262,0.6180560552549271,multiply,ETH,977631.0369508882,974477222.6888297,0,0,0,12516.865074834692,12476485.968508039,12494.6401669431,12454332.757635906,/media/1382296/mkr.png
NEO,5,CCCAGG,NEO,USD,2052,9.803167363,1656325055,9.856857821999998,0.01,0.09803167363,0ba778ac-f5e9-44c4-bed3-7c66bf33ad67,35419.66709458835,347224.9244699936,88021.93106314,862893.7218264099,9.510620657999999,9.892493199999999,9.40334222,9.904149024,10.254242215,9.381252075,LAToken,925.7668290699997,9075.447164487021,9.829160100000001,9.847498387999998,9.784868175,84141.24106314,824850.6682724894,-0.1009816610000005,-1.0195894746262302,0.29254670500000124,3.0760001425766177,-0.025992737000001043,-0.26444514826857934,multiply,BTC,100000000,980316736.3,0,0,0,2563194.279261437,25127422.503484026,2526574.444066078,24768432.130258445,/media/37746892/neo.png,5,CCCAGG,NEO,INR,2052,851.617031589,1656325055,856.2480130449,0.01,8.516170315890001,0ba778ac-f5e9-44c4-bed3-7c66bf33ad67,35419.66709458835,30163991.75096392,88021.93106314,74960975.64672288,836.171729372,1159.6599678,742.5660798099999,906.8000198670001,1181.088467205,699.884694015,LAToken,925.7668290699997,788398.7989161543,852.360964353,853.4768634989999,850.8730988249999,84141.24106314,71656113.94840576,-55.18298827800004,-6.085463946735875,15.445302217000062,1.8471447520236222,-0.7439327639999647,-0.08727907484180253,multiply,BTC,100000000,85161703158.90001,0,0,0,2563194.279261437,2182859903.4905314,2526574.444066078,2151673828.1441813,/media/37746892/neo.png,5,CCCAGG,NEO,EUR,2052,9.27590925,1656325057,9.329860898749999,0.01,0.0927590925,0ba778ac-f5e9-44c4-bed3-7c66bf33ad67,35419.66709458835,328549.6176346127,88021.93106314,816483.4445514426,9.004048130000001,9.3505166,8.906586285,9.396627275,9.72520733,8.88605874,LAToken,925.7668290699997,8587.32909311358,9.300002337,9.314793501,9.259557525,84141.24106314,780486.5162840601,-0.1207180250000004,-1.2846952578525086,0.27186111999999873,3.0193210439891183,-0.02409308700000068,-0.25906538651228594,multiply,BTC,100000000,927590925,0,0,0,2563194.279261437,23775957.524548244,2526574.444066078,23436275.25652614,/media/37746892/neo.png
CELO,5,CCCAGG,CELO,USD,2052,0.975,1656325043,0.975,1.47,1.43325,20860015,238028.4785000002,225170.55827140034,1036193.7840099301,1004790.7609292682,0.915,0.98,0.915,1.016,1.037,0.911,Coinbase,12834.028499999999,12478.3197545,0.978,0.979,0.971,1036193.7840099301,1004790.7609292682,-0.041000000000000036,-4.035433070866145,0.05999999999999994,6.557377049180321,-0.0030000000000000027,-0.306748466257669,direct,,1000000000,975000000,0,0,0,14282333.997745108,13919777.469321067,14188584.787745543,13828371.98957149,/media/37747585/celo.png,5,CCCAGG,CELO,INR,2052,84.6781468623,1656325038,84.5107619904,27.3154,2313.01745280247,1845809,129300.78067744018,10948950.49561432,395922.38041407,33525973.47477403,80.62159973600001,115.0080168066,72.026431768,93.0513614508,121.260096633,67.8193730254,OKEX,4242.284740839999,359228.8103165437,84.808335096,84.808335096,84.58515526679999,395922.38041407,33525973.47477403,-8.373214588500005,-8.998486919428107,4.056547126299989,5.031588481974287,-0.13018823369999666,-0.15350877192982063,multiply,BTC,1000000000,84678146862.3,0,0,0,14282333.997745108,1209401575.7974806,14188584.787745543,1201463066.4249127,/media/37747585/celo.png,5,CCCAGG,CELO,EUR,2052,0.922323975,1656325057,0.9208472799999999,27.3154,25.193648306715,1845809,129300.78067744018,119257.2100050198,395922.38041407,365168.7036949671,0.8681479400000001,0.9273273202,0.8639091480000001,0.96423571,0.998468458,0.8610660264000001,OKEX,4242.284740839999,3912.760925253393,0.925332984,0.9255929039999999,0.9204910956,395922.38041407,365168.7036949671,-0.041911735000000006,-4.346627548154176,0.0541760349999999,6.2404150840926835,-0.003009009000000007,-0.32518121065918976,multiply,BTC,1000000000,922323975,0,0,0,14282733.842745109,13173307.851707693,14188984.632745543,13086840.707687784,/media/37747585/celo.png
ENS,5,CCCAGG,ENS,USD,2052,9.681,1656325055,9.68,0.84,8.1354,945912695,34315.308148111544,327824.71364685113,121631.51001722,1184221.2575553274,9.293,9.792,9.244,9.869,10.27,9.243,btse,623.145,6038.163150000004,9.712,9.719,9.671,121631.51001722,1184221.2575553274,-0.1880000000000006,-1.9049549093119935,0.3879999999999999,4.175185623587646,-0.031000000000000583,-0.3191927512355908,direct,,100000000,968099999.9999999,0,0,0,2052240.413235798,19874446.04961438,2039280.9112353583,19748985.110748123,/media/38554045/ens.png,5,CCCAGG,ENS,INR,2049,841.3879560839999,1656325049,841.7599224659999,0.91,765.66304003644,945911961,16216.279999999351,13644182.6844853,56208.615,47293251.68916246,818.23527255,1155.878467905,727.8634366279999,903.076397568,1191.928766904,687.400686095,btse,199.70999999999992,168033.5887095356,841.7599224659999,843.619754376,839.156157792,56208.615,47293251.68916246,-61.68844148400001,-6.830921686152802,23.152683533999948,2.829587566158749,-0.37196638199998233,-0.044189129474147264,multiply,BTC,100000000,84138795608.4,0,0,0,2052240.413235798,1726730366.6854515,2039280.9112353583,1715826397.7854352,/media/38554045/ens.png,5,CCCAGG,ENS,EUR,1026,9.13,1656324607,9.16,0.54,4.9302,585075,775.2175517699999,7025.8984298063015,5838.19145767,53795.759636059796,8.773,9.25,8.754,9.36,9.73,8.75,Coinbase,0.74,6.7582,9.14,9.14,9.13,5838.19145767,53795.759636059796,-0.22999999999999865,-2.457264957264943,0.3570000000000011,4.069303544967527,-0.009999999999999787,-0.1094091903719889,direct,,100000000,913000000.0000001,0,0,0,2052240.413235798,18737448.04447037,2039280.9112353583,18619127.791206356,/media/38554045/ens.png
CHZ,5,CCCAGG,CHZ,USD,2050,0.1064,1656325054,0.1063,188.9,20.09896,7112538,2895821.8089695876,301330.76121884724,7217779.975801519,745216.4530368417,0.09834,0.108,0.09791,0.1033,0.108,0.09763,Coinbase,222192.63924593994,23784.101448123525,0.1076,0.1076,0.1062,7217779.975801519,745216.4530368417,0.0030999999999999917,3.0009680542110275,0.008059999999999998,8.196054504779335,-0.0012000000000000066,-1.1152416356877386,direct,,8888888888,945777777.6832001,0,0,0,320794159.51611966,34109743.23612669,304359061.5822528,32361048.815963253,/media/37747540/chz.png,5,CCCAGG,CHZ,INR,2052,9.243364592699999,1656325041,9.2247662736,500,4621.68229635,13034771,5764880.465123478,53286891.97247026,11742974.563879851,108544595.2967437,8.6538781368,12.6806296479,7.7147577146,9.465839844300001,12.7310496465,7.2407245936,Binance,198554.44122569996,1835311.091748968,9.3177578691,9.3177578691,9.2247662736,11742974.563879851,108544595.2967437,-0.22247525160000237,-2.3502959616834125,0.5894864558999995,6.811818315227371,-0.07439327640000037,-0.7984031936127786,multiply,BTC,8888888888,82163240815.78366,0,0,0,320793970.6161197,2965215629.544685,304358872.6822528,2813300027.225223,/media/37747540/chz.png,5,CCCAGG,CHZ,EUR,2052,0.1007,1656324923,0.1008,2522.27,253.8160301,88176,2397426.7871321207,236778.2586210169,5438953.99045858,532625.3988095099,0.09295,0.1021,0.09295,0.09777,0.1021,0.0926,bitpanda,75510.68000000001,7630.6336436,0.1017,0.1017,0.1007,5438953.99045858,532625.3988095099,0.002930000000000002,2.9968292932392373,0.007749999999999993,8.337816030123713,-0.0010000000000000009,-0.983284169124878,direct,,8888888888,895111111.0216,0,0,0,320793970.6161197,32288875.57301358,304358872.6822528,30633861.21107319,/media/37747540/chz.png
AMP,5,CCCAGG,AMP,USD,2050,0.00937,1656325026,0.0094,1057,9.90409,29986833,25679126.59830651,237653.11419376338,83507539.39830652,780171.5601537627,0.0091,0.00941,0.0091,0.00944,0.00956,0.00907,Coinbase,108450,1017.1365199999995,0.009362,0.00939,0.009361,83507539.39830652,780171.5601537627,-7.000000000000062e-05,-0.7415254237288201,0.0002699999999999994,2.9670329670329605,7.999999999999327e-06,0.08545182653278495,direct,,99444059888.83775,931790841.1584097,0,0,0,240205307.90104803,2248429.6510244505,237419177.80105218,2222323.6119874897,/media/37747162/amp.png,5,CCCAGG,AMP,INR,516,0.8183260404,1656324985,0.817396124445,632.40821247,517.516108427017,2923787228,985569.5717204999,806517.2451647605,12178122.4562434,9965674.729123984,0.7951212818000001,1.1092399692,0.7103524233999999,0.8819105445,1.1344499685,0.6710154257000001,CoinEx,13662.419099260002,11180.31332378277,0.8183260404,0.8183260404,0.8183260404,12178122.4562434,9965674.729123984,-0.06358450409999994,-7.2098586978625185,0.02320475859999993,2.918392342293853,0,0,multiply,BTC,99444059888.83775,81377663770.13306,0,0,0,240205307.90104803,196566258.49772748,237419177.80105218,194286295.6849586,/media/37747162/amp.png,5,CCCAGG,AMP,EUR,516,0.0089133,1656325057,0.0089065224375,632.40821247,5.636844120208851,2923787228,985569.5717204999,8784.677263616333,12178122.4562434,108547.2588892343,0.0085620095,0.0089439724,0.0085202049,0.0091387125,0.009341181,0.0085195212,CoinEx,13662.419099260002,121.7772401574342,0.0089286516,0.0089311596,0.008905366800000002,12178122.4562434,108547.2588892343,-0.00022541249999999922,-2.466567363838169,0.00035129050000000037,4.1028978068758315,-1.535159999999959e-05,-0.1719363761488867,multiply,BTC,99444059888.83775,886374739.0071776,0,0,0,240205307.90104803,2141021.970914412,237419177.80105218,2116188.3574941186,/media/37747162/amp.png
CUSDC
USDP,5,CCCAGG,USDP,USD,2052,1.001,1656324673,1,1849.8025,1851.6523025,1150304004,621290.4833204199,621786.3284489011,906032.77930361,906742.7242790371,1.001,1.001,0.9999,0.9997,1.001,0.9997,Bitfinex,3701.355,3705.053807,1.001,1.001,1,906032.77930361,906742.7242790371,0.0012999999999998568,0.13003901170349672,0,0,0,0,direct,,872183366.41,873055549.7764099,0,872183366.41,873055549.7764099,13284839.602605248,13297928.354403974,13284837.530805247,13297926.280532174,/media/38553592/usdp.png,5,CCCAGG,USDP,INR,2052,86.84809176096684,1656324221,86.84809176096684,4.30436877,373.82621391,16563242219262.002,11406.816207409978,990660.2206816255,50838.492117990005,4415226.028452385,87.97152646682703,78.72295799427775,117.3145771160716,91.63477640015542,74.40260964425038,115.5234955825207,BitMart,29.49020205,2561.167773687852,86.83211593975547,86.84809176096684,86.83008897153536,50838.492117990005,4415226.028452385,-4.786684639188579,-5.223655065502468,-1.1234347058601912,-1.2770435514539178,0.01597582121137009,0.018398516537883505,invert_divide,BTC,872183366.41,75747461038.36464,0,872183366.41,75747461038.36464,0,0,0,0,/media/38553592/usdp.png,5,CCCAGG,USDP,EUR,2049,0.9448350898845387,1656325043,0.9447486582385372,13.424004,12.68347002595041,82639,128583.45213,121490.1575509128,251032.3478490881,237184.1709439199,0.934984086149178,0.9450356829848504,0.9362623266255111,0.9505849555240429,0.9435944946624267,0.9520828430218874,Binance,0,0,0.9472295300269576,0.9438841794147261,0.9477906429139804,251032.3478490881,237184.1709439199,-0.0057498656395041925,-0.6048765663805798,0.00985100373536063,1.0536012196670574,-0.002394440142418963,-0.25278351935996113,invert_divide,ETH,872183366.41,824069449.3977919,0,872183366.41,824069449.3977919,0,0,0,0,/media/38553592/usdp.png
DFI,5,CCCAGG,DFI,USD,2049,1.0274164703,1656325049,1.032380556,0.069,0.0708917364507,1612839413806,36288.089504569965,37282.98083271574,100276.51914636,103025.7473553236,1.0086894444,1.0382816776,1.0005825548,1.0250911968,1.0751085968,0.9946009725,Kucoin,675.4259065999998,693.9437009081493,1.02709683,1.0298135708,1.0240425972,100197.51914636,102944.5814541699,0.0023252734999998914,0.2268357690768037,0.01872702589999986,1.8565700279672581,0.0003196402999998682,0.031120756160825477,multiply,BTC,847984937.6654902,871233691.5238434,0,0,0,429936.38753266796,441723.72573234665,429575.3875326682,441352.8283865686,/media/37459025/dfi.png,5,CCCAGG,DFI,INR,2049,89.2533333609,1656324960,89.6810947002,0.069,6.158480001902101,1612839413806,36288.089504569965,3238832.94958156,100276.51914636,8950013.59164074,88.6837597096,121.7138766204,79.0143172354,93.8548799469,123.8315165616,74.2018220745,Kucoin,675.4259065999998,60284.0136023579,89.0673501699,89.2533333609,89.0487518508,100197.51914636,8942962.57830523,-4.601546585999998,-4.902831465559811,0.5695736513000043,0.6422524858723914,0.18598319100000538,0.2088118605136832,multiply,BTC,847984937.6654902,75685482326.48,0,0,0,429936.38753266796,38373255.72043431,429575.3875326682,38341035.267091036,/media/37459025/dfi.png,5,CCCAGG,DFI,EUR,2049,0.972157425,1656325057,0.9771843275000001,0.069,0.067078862325,1612839413806,36288.089504569965,35277.73565093226,100276.51914636,97484.56264128855,0.9549627340000001,0.9813976987999999,0.9477241869,0.9725620924999999,1.0196418016,0.9421005419999999,Kucoin,675.4259065999998,656.6203101385464,0.9718025571,0.9741053391,0.9690658236000002,100197.51914636,97407.76220471354,-0.00040466749999990004,-0.04160839735791986,0.01719469099999993,1.8005614656791336,0.0003548679000000554,0.036516460818855304,multiply,BTC,847984937.6654902,824374853.4396684,0,0,0,429936.38753266796,417965.8514175606,429575.3875326682,417614.90258713585,/media/37459025/dfi.png
TUSD,5,CCCAGG,TUSD,USD,2049,1.000032519796426,1656325047,1.000261852910227,24.5918,24.59259972032975,3708724,1724605.1232651055,1724661.207072629,3119082.191230932,3119183.623148826,1.000559461580855,0.9997826432255745,1.000818178136012,1.000603636305102,0.9994310718439129,1.00107124146721,Binance,71253.9019926229,71256.21915501024,0.999983780320663,0.9995038835346266,1.000754111121923,3119082.191230932,3119183.623148826,-0.0005711165086761394,-0.05707719699931169,-0.0005269417844291358,-0.052664714558451425,4.873947576289339e-05,0.004874026631438381,invert_divide,ETH,845778535.26,845806039.8057879,0,0,0,0,0,0,0,/media/38554125/tusd.png,5,CCCAGG,TUSD,INR,513,86.97533745739695,1656325020,86.93435722592635,5.348380000000001,465.1771553503928,1800789309,5790599.719332011,503639364.6696097,9437013.713420812,820787452.3148578,87.93496275963871,78.89563934565588,117.4243009154997,91.59738724666781,74.58774773345161,115.3183023096139,HitBTC,69040.92044972742,6004857.35448434,86.76839282948377,86.97598824876259,86.76422350431316,9437013.713420812,820787452.3148578,-4.622049789270861,-5.046049814525691,-0.9596253022417613,-1.09128982616937,0.20694462791317392,0.23850231768134633,invert_divide,BTC,845778535.26,73561873518.4614,0,0,0,0,0,0,0,/media/38554125/tusd.png,5,CCCAGG,TUSD,EUR,2049,0.9460333978309297,1656325043,0.9462022382731369,24.5918,23.26466411277865,3708724,1724605.1232651055,1631534.044679117,3119082.191230932,2950755.92348414,0.9468511498188014,0.9465051538635166,0.9460083437968325,0.9495521018616143,0.9458681592664173,0.9489635543322723,Binance,71253.9019926229,67408.57101079308,0.9460695662046761,0.9454271888089139,0.9465148713956731,3119082.191230932,2950755.92348414,-0.0035187040306846606,-0.37056460870195296,-0.0008177519878717066,-0.08636542164290549,-3.6168373746425786e-05,-0.003823014188218902,invert_divide,ETH,845778535.26,800134741.5244845,0,0,0,0,0,0,0,/media/38554125/tusd.png
